email_lenghth,word_free_freq,word_win_freq,word_click_freq,suspicious_words_freq,is_spam
106,5,9,1,5,1
783,12,1,0,46,1
352,10,0,4,22,1
212,9,8,0,50,1
68,15,7,0,3,1
419,19,3,0,0,1
313,16,6,3,58,1
843,16,2,2,8,1
162,3,2,2,54,1
537,4,3,3,57,1
376,13,1,1,47,1
591,19,9,4,54,1
696,9,3,4,8,1
628,13,9,4,43,1
114,0,2,0,45,1
341,10,7,4,14,1
74,17,1,4,53,1
598,15,8,4,23,1
50,17,2,2,52,1
960,7,3,3,47,1
598,9,9,1,7,1
190,9,9,3,27,1
793,4,2,4,41,1
697,9,2,1,45,1
950,17,7,1,16,1
237,5,7,3,34,1
177,2,5,3,30,1
250,7,3,3,3,1
176,8,0,3,47,1
306,4,3,0,13,1
725,1,7,2,58,1
596,1,5,2,24,1
243,6,1,4,55,1
752,16,2,0,45,1
153,9,6,1,47,1
584,11,3,3,39,1
314,1,3,4,49,1
851,9,4,1,6,1
991,19,7,2,30,1
433,0,6,1,59,1
309,3,8,3,34,1
463,12,4,3,37,1
407,11,0,2,19,1
124,10,3,3,15,1
404,9,5,0,21,1
633,14,5,4,35,1
820,4,8,2,18,1
959,16,9,2,1,1
237,4,4,1,3,0
734,1,4,2,57,1
339,8,5,4,33,1
94,5,5,0,6,1
622,17,2,1,46,1
132,13,5,4,48,1
172,18,7,2,13,1
407,13,5,3,42,1
577,7,4,3,31,1
115,16,2,4,16,1
985,2,0,0,36,1
706,9,4,3,54,1
424,16,5,4,13,1
211,10,5,1,16,1
795,7,5,2,31,1
429,0,2,0,59,1
705,12,3,0,59,1
407,3,2,1,51,1
237,6,1,0,52,1
371,13,7,4,1,1
499,4,6,0,38,1
523,10,7,0,3,1
62,16,5,0,39,1
233,4,6,4,29,1
160,19,0,2,29,1
976,2,9,3,32,1
557,4,4,0,41,1
339,14,3,1,0,1
344,18,9,1,32,1
500,15,2,4,35,1
953,7,1,2,48,1
264,12,8,0,30,1
681,15,7,4,36,1
943,2,9,3,13,1
616,0,1,2,5,0
76,8,5,2,6,1
679,8,2,4,39,1
782,16,2,1,23,1
280,1,4,2,49,1
614,8,6,1,59,1
856,18,6,2,3,1
370,12,9,2,54,1
962,4,0,2,56,1
282,8,6,3,24,1
719,12,6,1,58,1
486,0,5,3,2,0
830,14,5,1,27,1
582,3,1,3,22,1
452,3,2,3,35,1
102,19,2,3,56,1
836,9,2,4,54,1
362,5,1,3,47,1
330,11,8,2,12,1
775,19,5,0,21,1
80,15,1,3,24,1
386,2,2,0,54,1
232,13,9,0,42,1
72,0,5,2,23,1
593,9,3,0,42,1
495,14,6,0,36,1
123,6,5,0,51,1
59,3,5,1,32,1
533,13,2,3,13,1
505,15,7,3,23,1
615,13,8,0,21,1
613,2,5,2,51,1
709,16,1,1,50,1
209,13,0,2,36,1
931,17,2,2,51,1
63,2,2,0,58,1
227,18,7,4,58,1
461,2,4,0,22,1
927,11,0,4,5,1
102,4,3,1,18,1
457,9,6,4,11,1
896,8,4,0,25,1
71,0,9,0,28,1
79,12,5,2,58,1
752,2,9,0,59,1
309,18,3,0,13,1
254,10,1,3,16,1
108,15,8,3,29,1
520,5,1,2,6,0
825,2,1,4,20,1
515,18,1,4,0,1
61,5,0,3,48,1
680,7,2,1,37,1
976,12,5,3,3,1
339,11,6,1,45,1
899,9,0,4,7,1
809,2,4,3,17,1
403,3,4,0,51,1
688,0,0,1,59,1
124,12,3,1,44,1
922,3,9,1,7,1
765,10,0,4,30,1
610,18,0,2,30,1
640,10,6,0,27,1
490,11,6,3,55,1
290,10,2,1,47,1
910,5,6,4,36,1
203,11,2,1,2,1
835,8,1,3,44,1
145,9,9,0,14,1
775,2,3,1,3,0
343,2,9,4,34,1
258,19,2,4,58,1
392,15,6,2,33,1
137,2,0,4,35,1
867,9,5,2,56,1
825,10,1,0,5,1
986,7,7,3,3,1
439,5,4,2,48,1
374,19,2,1,29,1
989,10,9,1,38,1
938,11,6,3,17,1
881,15,1,4,59,1
206,17,4,1,21,1
717,12,7,2,9,1
700,2,0,3,48,1
682,14,0,1,28,1
626,13,2,4,22,1
668,17,2,4,3,1
708,13,6,1,58,1
186,4,5,3,18,1
972,13,6,0,25,1
723,7,3,1,6,1
477,14,1,4,12,1
501,14,1,0,2,1
661,18,9,3,39,1
899,19,0,4,10,1
960,5,8,3,15,1
868,18,6,1,19,1
190,7,9,3,50,1
132,5,2,4,22,1
226,19,1,1,22,1
247,14,2,4,31,1
673,2,6,4,40,1
617,9,4,0,41,1
740,14,2,2,54,1
470,15,8,3,37,1
450,16,1,3,2,1
747,18,6,0,51,1
520,10,9,3,7,1
267,15,5,0,37,1
974,4,5,3,56,1
978,4,6,3,39,1
877,13,5,4,13,1
778,17,1,0,7,1
681,7,4,3,10,1
955,4,2,2,41,1
224,6,8,0,57,1
72,15,7,0,54,1
774,13,9,0,41,1
966,4,1,4,42,1
284,8,0,0,32,1
62,3,3,4,14,1
150,3,3,2,36,1
978,15,9,1,13,1
585,16,1,4,54,1
925,14,6,3,25,1
572,3,2,0,56,1
834,5,6,1,59,1
501,15,6,4,51,1
480,3,0,3,7,0
842,5,5,1,48,1
655,4,3,2,3,0
762,15,7,4,35,1
582,15,7,4,17,1
901,9,2,2,26,1
772,8,3,4,58,1
701,3,0,0,18,1
342,13,9,4,2,1
859,3,1,0,8,0
962,11,6,4,38,1
150,9,6,3,1,1
551,3,8,3,8,1
353,17,9,1,55,1
920,12,8,3,5,1
589,12,8,2,37,1
602,13,5,1,27,1
404,17,7,3,47,1
352,0,8,0,33,1
545,15,6,4,28,1
707,14,3,3,47,1
817,4,3,0,2,0
276,5,5,1,53,1
285,5,3,4,15,1
922,2,6,3,43,1
941,15,7,1,34,1
504,11,7,3,10,1
62,3,7,1,42,1
259,0,1,3,22,1
790,3,9,0,29,1
446,0,1,2,47,1
149,7,1,0,4,0
80,4,1,4,51,1
947,1,3,3,7,0
577,11,4,2,42,1
698,16,3,2,42,1
378,6,4,4,49,1
215,10,3,4,50,1
508,3,6,2,9,1
871,4,9,4,27,1
149,5,0,4,35,1
670,10,0,3,59,1
904,0,1,0,9,0
222,9,0,1,13,1
798,19,9,2,37,1
211,10,9,1,36,1
954,16,2,2,46,1
777,7,5,2,4,1
825,12,9,0,54,1
312,19,5,2,55,1
853,17,0,2,5,1
323,15,5,0,29,1
52,1,4,4,18,1
77,4,6,1,51,1
375,17,5,2,48,1
989,2,6,0,13,1
198,16,1,2,10,1
589,15,0,0,45,1
537,5,6,1,4,1
871,18,8,3,44,1
487,6,1,4,30,1
114,17,6,3,43,1
405,13,2,0,57,1
582,5,5,2,31,1
301,7,2,4,23,1
284,14,9,1,50,1
276,14,4,4,9,1
574,14,1,2,12,1
362,15,7,3,46,1
98,0,7,0,51,1
167,10,6,3,12,1
103,4,5,4,35,1
699,4,0,2,21,1
614,5,7,0,8,1
93,1,0,2,57,1
864,5,7,2,18,1
102,13,1,4,51,1
635,10,7,3,53,1
607,3,9,2,53,1
574,8,3,2,6,1
726,2,6,2,14,1
151,15,4,0,16,1
841,10,7,2,45,1
819,3,5,2,13,1
898,0,4,4,40,1
917,15,0,2,47,1
447,18,2,2,1,1
187,15,9,4,13,1
724,10,8,0,3,1
970,7,8,3,2,1
436,0,4,4,2,0
160,8,2,0,10,1
663,11,5,3,4,1
66,7,4,2,47,1
829,16,0,4,54,1
231,9,1,2,28,1
933,6,4,4,27,1
585,18,8,3,22,1
590,5,3,0,29,1
220,18,8,4,22,1
458,17,2,0,50,1
789,14,0,2,40,1
427,1,5,2,21,1
237,13,9,3,42,1
907,9,6,3,11,1
279,15,3,1,26,1
882,6,9,1,57,1
901,7,4,3,58,1
168,9,3,2,39,1
205,14,2,0,45,1
833,7,0,3,48,1
736,12,5,0,51,1
514,11,9,1,14,1
153,7,4,0,46,1
653,14,0,3,22,1
747,11,4,2,43,1
844,10,5,3,40,1
551,18,9,4,43,1
742,13,4,4,18,1
731,17,0,4,43,1
748,12,4,2,10,1
224,3,9,3,59,1
783,16,0,4,37,1
794,18,2,3,39,1
723,8,1,1,42,1
470,6,0,4,2,0
183,0,3,4,15,1
440,6,1,2,31,1
785,6,4,3,37,1
550,19,9,2,8,1
714,6,0,2,40,1
82,7,9,3,37,1
104,15,0,1,4,1
568,2,9,3,0,0
805,12,3,1,34,1
874,9,6,2,34,1
687,17,1,1,11,1
61,6,1,1,35,1
577,4,0,1,20,1
769,6,4,4,47,1
604,16,5,4,42,1
422,3,5,2,7,1
533,15,1,3,26,1
696,18,6,1,8,1
277,9,5,4,27,1
672,2,7,3,29,1
356,2,5,1,13,1
506,16,8,3,22,1
209,9,9,0,28,1
380,16,1,1,25,1
825,16,6,3,21,1
274,3,4,1,14,1
778,5,0,1,50,1
553,11,2,0,8,1
505,19,3,3,25,1
94,16,1,2,16,1
263,16,6,4,8,1
108,9,0,1,2,0
693,6,2,1,56,1
665,15,8,1,15,1
244,12,1,1,12,1
974,2,4,4,25,1
538,1,3,2,16,1
206,15,2,0,31,1
659,5,4,2,23,1
275,5,5,4,53,1
461,12,0,3,56,1
254,6,1,0,35,1
128,4,0,0,59,1
173,6,2,3,52,1
520,1,7,1,21,1
989,16,7,4,59,1
267,12,3,3,8,1
565,15,5,2,21,1
651,19,8,2,40,1
153,1,6,3,49,1
442,4,1,4,45,1
680,17,1,0,19,1
694,6,2,0,2,0
873,10,7,1,35,1
657,10,9,4,32,1
483,16,8,2,17,1
380,15,2,2,35,1
192,12,8,1,9,1
849,4,9,2,35,1
589,19,7,1,20,1
327,15,4,1,24,1
282,15,9,3,48,1
578,15,2,0,39,1
620,13,6,4,50,1
139,5,8,4,8,1
541,1,5,0,47,1
248,13,2,4,26,1
411,15,4,2,55,1
490,19,6,2,55,1
75,12,7,4,56,1
74,14,3,3,14,1
443,11,1,4,51,1
556,8,9,1,31,1
350,17,1,1,47,1
388,13,2,0,59,1
316,19,7,2,52,1
510,3,0,3,43,1
742,7,6,4,54,1
505,7,5,1,49,1
409,15,1,2,38,1
117,9,8,2,15,1
912,16,4,3,27,1
461,0,1,3,50,1
540,17,2,3,5,1
882,9,6,3,5,1
98,3,6,1,37,1
736,0,9,3,57,1
613,3,0,2,46,1
151,3,9,2,1,0
265,3,3,4,40,1
487,16,5,2,39,1
749,8,7,2,6,1
618,18,2,1,26,1
608,12,2,2,27,1
208,3,7,0,59,1
538,4,7,2,15,1
735,12,7,4,46,1
291,15,0,4,8,1
843,4,7,3,51,1
802,7,7,1,14,1
931,15,1,4,33,1
54,0,8,0,19,1
645,5,6,0,13,1
869,10,7,3,59,1
410,15,1,1,57,1
508,4,3,1,10,1
297,15,6,2,29,1
615,6,5,0,2,0
722,18,6,0,1,1
995,0,0,0,49,1
471,8,7,0,13,1
972,17,6,4,55,1
787,12,3,1,28,1
64,14,0,2,4,1
785,2,7,4,43,1
622,9,9,1,45,1
171,8,6,3,5,1
326,12,7,0,7,1
607,15,9,2,38,1
502,2,0,1,38,1
439,14,4,3,43,1
343,16,8,0,28,1
623,13,4,3,38,1
647,6,9,3,43,1
495,19,2,4,26,1
259,15,8,3,15,1
639,7,8,4,26,1
763,3,3,4,38,1
351,19,3,3,39,1
958,14,7,1,0,1
272,4,6,3,44,1
783,12,4,3,50,1
52,5,5,1,32,1
567,4,2,0,55,1
142,16,5,2,49,1
569,6,7,0,38,1
477,5,9,3,53,1
542,1,8,0,26,1
284,10,2,2,16,1
669,6,7,0,59,1
210,7,2,2,14,1
770,4,1,0,21,1
801,17,4,4,56,1
380,15,3,3,18,1
382,13,4,2,27,1
99,11,5,3,22,1
572,16,2,4,35,1
912,4,0,0,48,1
717,13,3,3,38,1
541,5,5,0,47,1
631,14,1,0,48,1
730,6,1,3,58,1
321,13,0,2,19,1
629,17,8,2,46,1
916,0,2,3,8,0
301,5,1,2,52,1
609,2,3,1,22,1
745,4,5,0,44,1
881,11,0,3,6,1
748,10,8,4,30,1
139,12,8,3,59,1
495,15,7,3,50,1
381,17,5,0,10,1
188,16,3,4,39,1
406,16,1,0,16,1
650,10,7,2,35,1
323,19,6,3,25,1
68,9,3,0,35,1
360,15,2,1,17,1
919,1,5,3,53,1
935,16,0,2,30,1
203,19,1,0,48,1
439,9,6,0,34,1
309,12,2,1,40,1
669,11,0,2,27,1
932,14,1,1,25,1
846,6,9,3,5,1
620,12,9,4,33,1
174,11,8,0,27,1
403,11,6,1,43,1
322,1,6,0,46,1
668,4,9,0,8,1
860,1,7,1,28,1
294,19,7,0,33,1
897,12,8,2,11,1
499,2,1,2,15,1
979,10,7,4,6,1
296,15,7,2,30,1
569,0,4,1,32,1
190,18,4,2,52,1
411,10,3,4,6,1
57,8,4,3,2,1
527,13,1,3,19,1
401,8,1,1,4,0
544,6,4,4,2,1
655,15,2,2,46,1
882,2,0,4,37,1
476,18,8,0,14,1
88,3,1,4,34,1
642,6,9,2,55,1
236,11,1,1,22,1
645,17,3,0,32,1
649,4,1,4,1,0
803,9,6,3,35,1
903,11,9,2,20,1
142,7,0,1,13,1
135,18,1,2,13,1
93,14,4,4,58,1
186,0,1,1,41,1
470,2,8,3,10,1
123,17,3,0,3,1
597,17,8,4,46,1
662,1,0,1,51,1
561,4,0,0,29,1
205,0,0,1,56,1
987,9,3,4,35,1
304,19,8,1,19,1
220,9,7,3,51,1
777,4,6,1,15,1
219,17,0,4,33,1
813,14,2,1,44,1
921,19,8,0,7,1
371,7,8,0,44,1
616,16,4,2,19,1
505,11,5,2,20,1
993,11,5,3,39,1
652,0,9,0,29,1
839,3,3,2,35,1
662,7,0,1,4,0
204,0,4,3,20,1
938,14,0,4,37,1
398,17,0,2,22,1
500,0,4,2,18,1
925,10,4,0,9,1
702,1,6,3,26,1
222,0,1,0,34,1
59,11,5,0,12,1
789,15,1,3,8,1
314,9,9,1,16,1
487,17,4,2,30,1
809,14,3,0,41,1
296,16,9,2,43,1
716,9,4,3,44,1
595,2,1,1,23,1
548,15,7,4,41,1
178,5,7,1,50,1
721,2,5,3,52,1
650,8,2,1,18,1
654,10,3,4,57,1
376,12,0,0,48,1
802,17,8,1,57,1
884,3,9,3,29,1
453,7,4,1,4,1
678,12,7,4,7,1
655,9,2,3,36,1
724,1,3,1,46,1
660,7,3,3,35,1
674,5,7,4,24,1
408,15,8,0,44,1
652,17,2,4,48,1
907,16,6,0,4,1
767,5,8,2,32,1
66,12,1,4,21,1
323,13,3,0,46,1
734,9,2,2,41,1
165,10,7,2,24,1
910,12,3,2,42,1
742,11,8,3,49,1
140,8,0,4,28,1
131,3,0,4,44,1
373,6,3,4,51,1
163,1,2,4,55,1
818,6,2,3,29,1
107,8,9,4,47,1
203,4,1,0,50,1
926,14,9,2,29,1
453,17,9,3,54,1
677,3,1,3,43,1
904,18,7,4,54,1
315,19,0,2,45,1
364,6,7,0,30,1
764,7,9,2,33,1
90,16,2,1,27,1
154,12,1,2,9,1
950,10,8,0,3,1
939,0,4,0,32,1
242,1,4,0,55,1
450,16,5,3,57,1
327,4,3,3,57,1
403,5,6,1,56,1
798,6,6,2,16,1
986,14,8,4,10,1
782,18,5,1,6,1
629,15,0,4,16,1
758,12,8,4,27,1
305,4,9,1,16,1
700,2,8,2,40,1
873,2,4,4,9,1
996,18,6,3,25,1
710,13,0,3,5,1
148,15,3,1,16,1
637,16,9,4,15,1
331,3,3,1,38,1
932,12,4,3,50,1
452,7,5,1,25,1
158,18,3,4,3,1
749,4,5,4,19,1
248,1,9,3,55,1
352,14,6,0,48,1
376,1,2,0,55,1
203,10,8,2,40,1
601,12,7,3,10,1
694,9,0,2,22,1
454,2,1,3,32,1
511,4,1,4,30,1
181,2,9,3,6,1
840,5,8,1,21,1
923,12,8,2,4,1
133,9,8,3,36,1
448,18,0,2,0,1
803,7,6,3,5,1
677,17,2,0,44,1
158,2,8,2,46,1
270,16,7,4,3,1
953,7,2,4,29,1
602,9,0,3,29,1
417,1,8,4,16,1
196,11,9,4,59,1
161,5,0,2,55,1
664,1,2,3,23,1
607,2,5,2,30,1
973,16,5,3,27,1
543,6,9,4,44,1
554,4,3,3,42,1
524,0,1,3,3,0
885,7,9,1,38,1
939,11,5,3,18,1
320,13,9,1,23,1
470,15,4,2,6,1
946,9,5,1,45,1
756,14,6,2,52,1
416,14,8,3,47,1
329,9,6,2,52,1
332,6,3,4,8,1
89,2,9,3,21,1
238,1,4,1,53,1
213,5,5,0,1,0
585,8,8,3,26,1
585,9,4,4,15,1
53,3,4,2,4,0
884,2,6,1,11,1
339,8,1,1,51,1
482,16,2,4,25,1
520,13,1,4,14,1
230,9,9,3,2,1
297,12,9,0,8,1
677,11,1,0,58,1
328,0,2,2,27,1
926,18,5,1,38,1
630,18,4,3,35,1
912,5,4,1,24,1
303,12,1,3,40,1
230,18,1,4,27,1
879,12,0,2,46,1
730,3,2,4,54,1
874,1,6,1,20,1
558,14,4,2,28,1
810,11,6,3,24,1
749,6,8,3,29,1
615,19,5,2,38,1
375,17,1,4,56,1
406,12,0,2,10,1
874,16,0,4,18,1
699,3,9,2,10,1
729,13,8,4,24,1
440,19,5,0,0,1
664,12,5,2,31,1
983,2,3,4,20,1
134,17,1,1,44,1
366,13,9,1,12,1
261,14,2,2,33,1
564,2,2,2,16,1
433,0,7,3,50,1
740,16,5,4,54,1
391,2,6,2,46,1
864,13,8,1,18,1
893,2,0,1,9,0
87,12,1,1,41,1
560,14,8,4,58,1
469,17,4,0,8,1
800,13,3,2,50,1
218,2,0,0,10,0
958,18,8,4,37,1
392,7,8,2,30,1
875,3,3,3,1,0
355,3,8,2,23,1
591,18,9,2,41,1
751,10,0,2,46,1
918,0,4,2,4,0
586,7,0,2,49,1
161,14,3,4,29,1
460,0,4,2,38,1
996,6,2,4,34,1
255,19,1,2,52,1
234,19,5,2,58,1
431,10,2,4,56,1
545,13,9,2,47,1
428,15,0,1,16,1
96,13,4,2,30,1
935,11,1,3,1,1
789,16,1,4,15,1
600,13,3,2,20,1
577,9,3,2,29,1
553,13,3,4,51,1
71,17,6,0,0,1
262,8,0,1,13,1
359,16,7,1,15,1
710,5,9,2,54,1
802,7,8,4,8,1
321,12,9,3,48,1
620,17,5,2,7,1
848,4,3,1,8,1
987,5,5,2,33,1
251,18,9,4,44,1
81,3,6,3,32,1
492,6,5,0,21,1
211,3,0,3,29,1
816,10,4,2,6,1
303,11,7,1,17,1
570,13,7,4,20,1
700,12,9,2,4,1
529,9,8,0,6,1
59,17,3,4,11,1
775,15,9,4,58,1
554,4,5,4,16,1
834,7,6,2,57,1
885,13,4,0,23,1
609,4,7,2,36,1
485,7,2,4,43,1
160,5,7,4,18,1
202,15,4,1,44,1
684,3,0,3,15,1
966,11,5,2,24,1
918,10,1,0,26,1
151,2,6,4,50,1
802,11,8,2,54,1
882,4,2,3,41,1
240,5,9,2,43,1
778,18,3,3,6,1
612,17,3,2,45,1
853,15,3,1,41,1
130,10,2,2,59,1
538,4,4,1,7,1
944,8,8,3,14,1
137,2,7,4,57,1
243,7,9,4,15,1
153,5,1,2,7,0
832,3,8,0,35,1
145,11,9,2,31,1
472,11,1,1,16,1
940,15,6,1,35,1
247,9,4,3,21,1
50,13,6,2,31,1
456,12,4,3,57,1
427,8,5,0,10,1
216,6,7,4,44,1
558,11,0,4,5,1
687,4,0,2,21,1
362,17,4,3,13,1
642,3,0,3,27,1
467,1,2,0,38,1
812,2,9,3,11,1
730,11,8,1,26,1
526,2,6,1,0,0
122,3,5,1,9,1
190,5,7,2,32,1
631,11,7,1,15,1
311,18,5,1,38,1
389,9,3,4,59,1
357,0,3,2,51,1
294,16,3,1,5,1
564,15,5,0,53,1
386,8,0,1,24,1
624,8,1,2,49,1
610,8,5,3,19,1
125,11,0,4,35,1
929,8,8,4,22,1
224,14,5,2,15,1
158,1,6,1,0,0
232,10,0,0,52,1
241,10,7,1,29,1
114,7,4,1,26,1
898,5,4,0,51,1
523,19,5,4,1,1
832,6,6,1,47,1
149,2,6,3,20,1
593,7,4,3,8,1
913,17,0,2,46,1
177,16,8,2,23,1
501,10,5,0,47,1
963,1,8,0,40,1
418,18,3,2,38,1
900,6,1,1,41,1
92,17,2,4,6,1
933,7,3,3,29,1
468,13,9,0,44,1
537,6,7,2,1,1
127,3,2,3,11,1
875,16,7,0,12,1
850,4,5,0,2,0
319,11,3,1,42,1
723,8,6,0,57,1
750,19,4,4,39,1
808,12,4,0,42,1
949,17,8,4,17,1
777,19,2,1,38,1
364,8,9,4,43,1
974,3,3,3,5,0
900,7,4,0,59,1
951,0,0,2,41,1
938,16,6,2,51,1
994,8,7,4,26,1
217,19,5,1,14,1
388,12,8,4,51,1
242,1,2,4,14,1
502,12,1,4,18,1
332,8,4,3,37,1
385,19,8,3,50,1
439,5,0,4,46,1
574,0,0,1,56,1
289,4,9,0,19,1
881,2,2,2,19,1
532,3,9,3,17,1
708,0,2,0,33,1
765,13,4,3,38,1
641,8,3,3,36,1
940,3,5,3,34,1
604,17,7,4,37,1
507,13,7,4,37,1
138,3,3,3,0,0
709,9,0,3,50,1
144,2,6,2,11,1
501,6,5,0,4,0
477,9,4,0,58,1
200,12,3,1,26,1
563,3,5,1,38,1
425,17,7,1,19,1
71,10,5,4,59,1
932,3,2,4,39,1
362,13,8,2,18,1
889,17,2,4,37,1
568,7,3,1,14,1
255,9,4,3,5,1
424,4,1,1,8,0
500,6,9,2,35,1
675,11,9,3,47,1
833,2,1,4,22,1
644,3,5,3,9,1
228,9,1,2,0,0
259,3,9,4,10,1
549,14,0,0,48,1
513,9,7,1,49,1
889,15,9,1,19,1
173,14,9,2,27,1
162,18,0,2,21,1
61,19,9,1,19,1
175,18,5,3,46,1
614,17,0,0,37,1
380,11,7,0,15,1
950,15,4,2,1,1
332,0,2,2,24,1
189,15,4,3,26,1
450,1,0,2,2,0
951,14,0,0,22,1
146,6,3,1,31,1
566,0,8,0,16,1
618,4,8,3,39,1
973,9,0,1,19,1
895,3,2,1,29,1
118,13,3,0,58,1
167,12,1,1,27,1
937,0,6,1,46,1
108,15,2,2,44,1
82,8,0,1,52,1
367,15,0,3,22,1
99,18,2,1,18,1
929,14,5,2,56,1
538,13,3,4,24,1
68,19,0,4,23,1
775,9,6,3,0,1
246,11,1,3,27,1
940,0,4,1,28,1
499,16,7,1,43,1
608,8,6,4,49,1
728,18,7,4,49,1
501,17,9,0,34,1
338,6,5,4,49,1
190,8,6,4,16,1
133,11,8,3,10,1
743,6,5,0,36,1
440,13,8,0,53,1
640,14,1,1,6,1
264,14,1,1,25,1
575,5,1,0,22,1
264,13,5,0,17,1
452,1,1,1,28,1
177,7,2,3,38,1
871,12,7,3,49,1
526,5,7,3,33,1
809,4,3,3,59,1
453,4,8,1,37,1
78,0,7,2,53,1
841,8,0,4,7,1
387,5,7,4,20,1
880,19,0,4,20,1
763,6,3,4,57,1
410,8,9,1,48,1
618,4,5,2,35,1
441,13,6,1,16,1
267,4,9,2,57,1
623,7,3,1,15,1
718,6,7,0,52,1
251,12,7,2,14,1
66,12,8,4,14,1
371,7,5,2,39,1
567,10,3,3,16,1
619,17,1,2,50,1
374,18,6,3,0,1
461,5,9,3,12,1
367,1,2,0,37,1
730,12,2,2,9,1
131,10,2,0,32,1
523,0,3,4,25,1
517,1,1,2,11,0
474,16,4,1,18,1
994,7,2,1,14,1
780,1,9,1,52,1
738,5,4,3,4,1
253,4,6,1,1,0
632,15,8,4,50,1
436,7,1,2,13,1
827,18,8,2,28,1
147,15,9,3,40,1
394,12,5,3,0,1
852,19,5,3,12,1
257,6,2,4,48,1
563,15,9,2,59,1
685,15,8,0,31,1
841,11,3,3,33,1
635,13,4,1,55,1
215,17,2,0,53,1
71,17,4,0,13,1
203,15,7,3,51,1
988,19,7,1,54,1
488,15,7,3,37,1
344,12,5,3,56,1
268,8,0,1,37,1
718,8,9,0,49,1
544,12,5,0,50,1
279,3,9,1,40,1
69,8,6,0,14,1
602,14,8,4,38,1
999,13,7,3,5,1
197,18,7,4,28,1
157,11,6,4,36,1
452,5,1,4,18,1
645,2,0,2,51,1
532,19,1,2,0,1
416,15,5,4,20,1
883,19,1,3,38,1
463,16,9,4,17,1
358,15,3,4,26,1
851,5,9,2,27,1
967,7,2,4,7,1
884,18,5,3,30,1
183,1,7,3,11,1
768,13,5,4,41,1
332,11,1,3,5,1
827,16,4,4,25,1
122,14,5,2,15,1
530,17,8,4,29,1
401,15,5,0,18,1
609,12,9,2,17,1
375,16,4,3,23,1
794,7,0,3,44,1
492,0,9,2,19,1
149,2,4,0,6,0
108,15,4,2,6,1
557,1,5,1,15,1
307,14,6,0,57,1
462,0,3,2,56,1
501,8,6,1,41,1
114,15,4,4,46,1
644,3,5,0,13,1
203,11,3,4,55,1
315,0,7,1,11,1
870,0,8,3,28,1
128,6,1,3,14,1
364,17,3,3,7,1
711,14,7,4,38,1
996,12,7,0,57,1
609,15,8,4,52,1
966,6,2,4,8,1
940,15,0,3,45,1
297,12,8,4,27,1
839,13,0,1,26,1
917,16,2,2,6,1
659,11,2,2,43,1
463,19,8,2,13,1
74,12,0,3,10,1
333,19,6,3,31,1
498,14,1,2,50,1
930,3,6,0,27,1
350,1,0,2,5,0
117,17,9,4,34,1
56,1,9,2,5,1
866,14,7,2,23,1
186,18,9,0,8,1
213,14,9,3,1,1
132,19,1,3,37,1
946,9,2,4,13,1
699,19,7,2,50,1
469,10,2,1,30,1
122,9,0,4,29,1
286,4,8,3,54,1
95,8,7,0,26,1
667,19,3,3,35,1
977,18,7,3,45,1
849,12,4,0,30,1
311,17,2,2,52,1
225,16,0,2,41,1
215,5,9,3,5,1
706,9,4,4,42,1
891,1,5,1,44,1
419,5,3,4,55,1
844,12,6,4,17,1
103,17,2,3,51,1
739,6,6,3,13,1
468,1,0,1,58,1
805,13,6,1,19,1
556,4,0,1,53,1
390,17,0,3,51,1
176,10,1,3,10,1
458,9,1,4,52,1
973,10,3,3,36,1
416,1,0,2,39,1
320,14,3,2,3,1
693,6,1,1,43,1
654,8,3,3,5,1
428,4,3,2,22,1
122,6,8,4,55,1
972,19,8,0,56,1
971,1,0,4,57,1
964,2,4,0,7,0
297,1,6,4,29,1
909,18,3,2,35,1
834,3,4,3,51,1
92,19,1,0,41,1
426,6,2,3,10,1
90,6,6,3,46,1
219,16,9,2,4,1
995,18,6,1,2,1
261,15,3,1,14,1
542,2,0,0,1,0
729,14,0,2,1,1
88,13,3,3,56,1
418,14,3,4,7,1
806,13,5,4,53,1
200,6,6,0,45,1
160,2,8,0,29,1
529,16,8,0,40,1
485,9,9,2,4,1
96,14,4,4,29,1
624,5,9,2,43,1
786,16,2,2,9,1
415,16,2,3,32,1
118,13,5,2,23,1
348,17,0,2,18,1
993,4,6,3,29,1
851,7,2,1,24,1
345,6,4,3,10,1
252,3,6,0,48,1
110,17,6,1,34,1
995,4,8,4,0,1
879,15,0,2,16,1
363,13,2,1,30,1
210,18,8,4,5,1
380,13,7,3,12,1
577,8,1,3,51,1
387,5,7,0,25,1
655,16,7,0,35,1
353,18,1,1,4,1
552,11,7,2,46,1
699,3,2,3,13,1
387,15,6,1,50,1
599,10,8,1,14,1
688,3,3,1,11,1
324,16,5,0,49,1
213,7,8,3,45,1
492,13,4,0,41,1
368,1,0,0,7,0
638,10,2,1,58,1
553,10,8,4,54,1
735,5,2,4,30,1
436,13,9,4,25,1
919,9,1,1,28,1
882,7,3,2,3,0
937,6,4,3,49,1
652,7,6,1,27,1
799,7,6,1,24,1
825,1,8,0,39,1
740,15,7,4,31,1
543,8,1,1,35,1
539,12,7,2,10,1
770,11,7,3,36,1
122,16,4,2,9,1
558,1,2,1,37,1
439,12,8,1,35,1
668,0,6,0,49,1
906,18,0,2,52,1
344,10,7,0,26,1
418,4,9,2,16,1
845,0,4,4,6,0
914,19,5,4,8,1
743,12,8,2,34,1
